job_id,max_salary,med_salary,min_salary,location
3670078576,17.0,0.0,15.0,"Nampa, ID"
3670740369,0.0,0.0,0.0,United States
3673294109,60000.0,0.0,50000.0,"Thousand Oaks, CA"
3674000415,0.0,0.0,0.0,"Byron, IL"
3674585247,0.0,0.0,0.0,"Anniston, AL"
3675787336,0.0,0.0,0.0,United States
3675787480,0.0,0.0,0.0,"St Cloud, FL"
3676480207,0.0,0.0,0.0,"Abbeville, SC"
3677721266,0.0,0.0,0.0,United States
3678500518,28.0,0.0,24.0,Washington DC-Baltimore Area
3679202159,0.0,0.0,0.0,"Austin, TX"
3680144775,0.0,0.0,0.0,United States
3680164564,220000.0,0.0,160000.0,"Chicago, IL"
3680177756,0.0,0.0,0.0,"Orange County, CA"
3680807523,210287.09,0.0,159694.45,Greater Seattle Area
3680971274,0.0,0.0,0.0,New York City Metropolitan Area
3681440546,65000.0,0.0,45000.0,"Oklahoma City, OK"
3682818140,150.0,0.0,100.0,"McKinney, TX"
3683918914,0.0,0.0,0.0,"Raleigh, NC"
3683926341,0.0,0.0,0.0,"North Canton, OH"
3684010877,0.0,0.0,0.0,"Las Vegas, NV"
3684017664,0.0,0.0,0.0,"St Louis, MO"
3684441939,0.0,0.0,0.0,"Madison, WI"
3684448047,0.0,0.0,0.0,"Columbia, MO"
3684455234,0.0,0.0,0.0,"Austin, TX"
3684464103,0.0,0.0,0.0,"Plano, TX"
3684955684,0.0,0.0,0.0,"Davenport, IA"
3685418185,0.0,0.0,0.0,"Mountain View, CA"
3687024983,0.0,0.0,0.0,"Spring House, PA"
3687065358,0.0,0.0,0.0,United States
3687520079,0.0,0.0,0.0,"Miami, FL"
3688319458,175000.0,0.0,150000.0,United States
3688980245,0.0,0.0,0.0,"Dallas, TX"
3689394048,60.0,0.0,45.0,"Cupertino, CA"
3689398039,0.0,0.0,0.0,"St Petersburg, FL"
3689601907,0.0,0.0,0.0,"Columbus, OH"
3689674972,0.0,0.0,0.0,"Clearwater, FL"
3689687080,110000.0,0.0,90000.0,"Buffalo, NY"
3689701585,0.0,0.0,0.0,"New York, NY"
3690290550,15.0,0.0,10.0,"Tuscaloosa, AL"
3690417417,0.0,12.0,0.0,"Middleton, MA"
3690418699,0.0,12.0,0.0,"Middleton, MA"
3690420325,0.0,0.0,0.0,"Sylvania, OH"
3690458930,0.0,0.0,0.0,"Smyrna, TN"
3690460845,0.0,0.0,0.0,"Philadelphia, PA"
3690463255,23.1,0.0,18.9,"Baltimore, MD"
3690464010,0.0,0.0,0.0,Greater Philadelphia
3690464312,86000.0,0.0,65000.0,"Beltsville, MD"
3690466064,0.0,0.0,0.0,"Ithaca, NY"
3690468614,0.0,0.0,0.0,Washington DC-Baltimore Area
3690470734,0.0,0.0,0.0,"Baltimore, MD"
3690471580,0.0,0.0,0.0,"Eldersburg, MD"
3690472919,0.0,100000.0,0.0,"Clarksville, IN"
3690489493,100000.0,0.0,80000.0,"Houston, TX"
3690492617,0.0,0.0,0.0,"De Forest, WI"
3690494629,0.0,0.0,0.0,"Dyersville, IA"
