job_id,max_salary,med_salary,min_salary,location
3693581926,,,,"Phoenix, AZ"
3693581927,,,,United States
3693581936,60.0,,55.0,New York City Metropolitan Area
3693581940,26.64,,21.3,"California, United States"
3693581943,,14.0,,"Middlesex County, NJ"
3693581944,,,,"St George, UT"
3693581946,,,,"Salem, MA"
3693581947,,,,"Garland, TX"
3693581950,,,,"Edina, MN"
3693581951,261600.0,,174400.0,"San Mateo, CA"
3693581952,,,,United States
3693581953,,,,"California, United States"
3693581954,30.0,,19.0,"Harbeson, DE"
3693581956,,,,"Dallas, TX"
3693581957,,,,"Salisbury, MD"
3693581959,,,,"Kernersville, NC"
3693581968,,,,"Massapequa, NY"
3693581985,,,,"Schaumburg, IL"
3693581986,,,,"Richmond, VA"
3693581987,,,,"Boston, MA"
3693581988,,,,"Muskogee, OK"
3693581995,70000.0,,60000.0,"Chesterfield, MO"
3693581998,,,,"Newark, NJ"
3693582641,,45000.0,,"Atlanta, GA"
3693582645,,,,"Waterbury, CT"
3693582646,,,,"Fort Smith, AR"
3693582649,,,,"Sarasota, FL"
3693582650,,,,"Wood River, IL"
3693582651,,,,"Grandville, MI"
3693582655,,,,"Columbus, OH"
3693582657,,,,"Richardson, TX"
3693582662,49.54,,34.7,"Columbus, OH"
3693582667,73.0,,73.0,"Plano, TX"
3693582677,201000.0,,125000.0,"Cambridge, MA"
3693582685,,,,"Albany, NY"
3693582691,24.0,,18.0,"Hayward, CA"
3693582696,,,,"New York, NY"
3693582703,,,,"Gainesville, FL"
3693582704,,,,"Gainesville, FL"
3693582705,,,,"Gainesville, FL"
3693582706,,,,"Gainesville, FL"
3693582707,,,,"Gainesville, FL"
3693582709,,,,"Daytona Beach, FL"
3693582717,25.0,,23.0,"Alpharetta, GA"
3693582733,,,,"Edmond, OK"
3693582734,,,,"Bedford, MA"
3693582737,,,,"Gainesville, FL"
3693582749,,,,"Portland, OR"
3693582754,,,,"Gainesville, FL"
3693582772,24.37,,19.3,"Phoenix, AZ"
3693582784,26.0,,17.0,"Myrtle Beach, SC"
3693582825,15.5,,15.0,"Kingsport, TN"
3693582826,19.25,,17.25,"Edison, NJ"
3693582827,20.55,,17.55,"Santa Maria, CA"
3693582828,,16.0,,"Chesterfield, VA"
3693582833,,,,"Dania, FL"
3693582835,90000.0,,70000.0,"Los Angeles, CA"
3693582837,18.0,,15.0,"Raleigh, NC"
3693582839,,20.0,,"Livingston, MT"
3693582849,,,,"Bellevue, WA"
3693582882,,,,"Surry, VA"
3693582883,130000.0,,120000.0,"San Clemente, CA"
3693582884,,33.0,,"Chicago, IL"
3693582896,,,,"North Myrtle Beach, SC"
3693582916,,,,"Fresno, CA"
3693582922,70000.0,,60000.0,"Birmingham, AL"
3693582923,,,,"Nashville, TN"
3693582931,,,,"Chicago, IL"
3693582938,,,,"Salt Lake City, UT"
3693582943,,,,"Danvers, MA"
3693582948,254800.0,,169800.0,"San Mateo, CA"
3693582950,,,,"Chandler, AZ"
3693582956,80.0,,50.0,"Cambridge, MA"
3693582966,,,,"Corydon, IA"
3693582968,24.9,,19.9,"Gallatin, TN"
3693582980,,,,"Smyrna, GA"
3693582985,,,,"North Little Rock, AR"
3693582986,200000.0,,180000.0,"New York, NY"
3693582987,,165000.0,,"New York, NY"
3693582998,23.1,,23.1,"Grass Valley, CA"
3693583403,,,,"The Woodlands, TX"
3693583506,18.0,,14.0,"Escanaba, MI"
3693583513,40.7,,30.77,"Columbia, MD"
3693583517,,,,"McKinney, TX"
3693583521,,,,"Washington, DC"
3693583522,257000.0,,192000.0,"Oakland, CA"
3693583523,257000.0,,192000.0,"Irving, TX"
3693583531,77826.0,,59300.0,"Livermore, CA"
3693583534,72.0,,65.0,"Mountain View, CA"
3693583538,,,,"Lincoln, NE"
3693583548,,,,"Guilderland, NY"
3693583576,,,,"Florence, SC"
3693583606,,,,"Pontiac, MI"
3693583614,,,,"Gainesville, FL"
3693583624,,,,"Gainesville, FL"
3693583632,16.0,,10.0,"Fontana, CA"
3693583633,,,,"Huntsville, TX"
3693583647,,,,"Grand Forks, ND"
3693583655,,,,"Texas City, TX"
3693583656,,,,"Houston, TX"
3693583686,,18.25,,"City of Industry, CA"
3693583691,,,,"Seattle, WA"
3693583692,,,,"Phoenix, AZ"
3693583693,209100.0,,139400.0,"San Diego, CA"
3693583694,,,,"Omaha, NE"
3693583695,,,,"Fremont, NE"
3693583699,,,,"Baytown, TX"
3693583706,,,,"Houston, TX"
3693583730,68500.0,,39600.0,"Cincinnati, OH"
3693583732,,33.0,,"Chicago, IL"
3693583733,,33.0,,"Houston, TX"
3693583735,168500.0,,84200.0,"San Francisco, CA"
3693583737,,,,"Gillette, WY"
3693583739,,,,"Chestnut Ridge, NY"
3693583742,,,,"Washington, DC"
3693583745,,,,"Hillsboro, TX"
3693583751,19.5,,17.5,"Vancouver, WA"
3693583770,,,,"Irvine, CA"
3693583771,,,,"Houston, TX"
3693583782,,14.0,,"Union County, NJ"
3693583786,130000.0,,115000.0,"Dallas, TX"
3693583790,,,,"Louisville, KY"
3693583801,173373.0,,108638.0,"New York, NY"
3693583802,,,,"New York, NY"
3693583811,,,,"Ferndale, WA"
3693583824,165530.0,,135720.0,"San Francisco, CA"
3693583829,,,,"Springfield, IL"
3693583831,152800.0,,101900.0,"San Diego, CA"
3693583832,,,,"Wallingford, CT"
3693583835,,14.0,,"Hudson County, NJ"
3693583836,,,,"Topeka, KS"
3693583839,,,,"Cranberry Township, PA"
3693583842,,14.0,,"Suffolk City County, VA"
3693583847,,,,"Cincinnati, OH"
3693583853,,,,"Charlotte, NC"
3693583871,120.0,,100.0,"King of Prussia, PA"
3693583872,175000.0,,155000.0,"Irvine, CA"
3693583893,87000.0,,80000.0,"Redlands, CA"
3693583896,,,,"Fishkill, NY"
3693583898,,,,Greater Minneapolis-St. Paul Area
3693583914,100000.0,,60000.0,United States
3693583919,257280.0,,115740.0,United States
3693583923,4145.0,,3308.0,"Glendale, CA"
3693583943,10.0,,10.0,"Houston, TX"
3693583945,,,,New York City Metropolitan Area
3693583948,,,,"Atlanta, GA"
3693583950,29.0,,24.0,"Hopland, CA"
3693583953,150000.0,,100000.0,United States
3693583963,,,,"Texas, United States"
3693583972,,,,"Mounds View, MN"
3693583975,74093.0,,61211.0,"Las Vegas, NV"
3693583980,,,,"Bloomington, IN"
3693583981,,,,"West Sacramento, CA"
3693583982,,,,"Madison, WI"
3693583986,,,,"Denver, CO"
3693583988,,,,"Las Vegas, NV"
3693583989,,,,"Fort Mill, SC"
3693583990,145000.0,,125000.0,"Los Angeles, CA"
3693584360,,,,"Bal Harbour, FL"
3693584429,30.0,,20.0,"Ames, IA"
3693584435,,,,"Wyoming, MN"
3693584438,,,,"Grand Rapids, MI"
3693584445,,,,"White Plains, NY"
3693584448,,,,"Denver, CO"
3693584449,,,,"Grandville, MI"
3693584451,,,,"Rock Hill, SC"
3693584452,,,,"Tooele, UT"
3693584453,,,,"South San Francisco, CA"
3693584455,257000.0,,192000.0,"Atlanta, GA"
3693584462,113173.0,,76000.0,"Columbus, OH"
3693584470,201000.0,,125000.0,"Redwood City, CA"
3693584472,201000.0,,125000.0,"Madison, WI"
3693584474,6907.0,,5518.0,"Sacramento County, CA"
3693584481,90000.0,,80000.0,New York City Metropolitan Area
3693584490,,,,"Wilton, NY"
3693584492,75000.0,,65000.0,"Denver, CO"
3693584493,85000.0,,70000.0,"Denver, CO"
3693584505,,,,"Clifton Park, NY"
3693584511,24.0,,20.0,"Canton, MA"
3693584513,,,,"Pittsburgh, PA"
3693584514,,,,"Gainesville, FL"
3693584517,,,,"Gainesville, FL"
3693584538,65000.0,,60000.0,"Dallas, TX"
3693584541,,,,"Abingdon, VA"
3693584542,196000.0,,139000.0,"Stanford, CA"
3693584551,130700.0,,87100.0,"San Diego, CA"
3693584568,30.0,,25.0,Greater Phoenix Area
3693584579,,,,"Williamsburg, VA"
3693584592,,,,"Hampton, VA"
3693584608,18.5,,16.0,"Spartanburg, SC"
3693584609,,16.0,,"Durham, NC"
3693584610,,16.5,,"Arlington, TX"
3693584614,,,,"Caddo Mills, TX"
3693584617,,,,United States
3693584621,,15.25,,"Roanoke, VA"
3693584624,,,,"Rosemont, IL"
3693584625,15.47,,14.0,"Hoover, AL"
3693584628,77700.0,,55500.0,"Sarasota, FL"
3693584634,,,,"Denver, CO"
3693584648,112600.0,,75100.0,"San Diego, CA"
3693584662,,14.0,,"North Bergen, NJ"
3693584673,151000.0,,110000.0,"Newport Beach, CA"
3693584674,,36.0,,"Boston, MA"
3693584676,303100.0,,139100.0,"Los Angeles, CA"
3693584677,,,,"Oklahoma City, OK"
3693584682,,,,"Mooresville, NC"
3693584686,,,,"Hampton, VA"
3693584688,,14.0,,"Passaic, NJ"
3693584692,50.73,,33.82,"Aurora, CO"
3693584693,,,,"Appomattox, VA"
3693584695,32.0,,26.0,"Goodland, KS"
3693584696,118300.0,,65700.0,"Berwyn, PA"
3693584701,95000.0,,80000.0,"Philadelphia, PA"
3693584706,70.0,,60.0,"Seattle, WA"
3693584707,,,,"Canton, GA"
3693584708,,18.5,,"Sanborn, NY"
3693584712,,,,"Pittsburgh, PA"
3693584721,,,,"Tampa, FL"
3693584726,,,,United States
3693584729,170000.0,,160000.0,"Washington, DC"
3693584736,,,,"Houston, TX"
3693584746,85.0,,80.0,United States
3693584748,,,,"Somerset, TX"
3693584749,,,,"Cleveland, OH"
3693584750,,,,"Irving, TX"
3693584752,,,,"Fenton, MO"
3693584754,,,,"Hermitage, PA"
3693584758,65000.0,,55000.0,"Rochester, New York Metropolitan Area"
3693584762,,,,"Irvine, CA"
3693584769,,,,"Santa Clara, CA"
3693584771,24.0,,16.0,"Burlington, WA"
3693584773,24.0,,16.0,"Torrance, CA"
3693584775,,,,"Albuquerque, NM"
3693584776,,14.0,,"New Jersey, United States"
3693584777,24.0,,16.0,"Torrance, CA"
3693584783,50.0,,45.0,"St Paul, MN"
3693584786,,,,"Sandy, UT"
3693584793,,,,"Grove City, OH"
3693584794,,,,"Schaumburg, IL"
3693584795,,,,"Washington, DC"
3693584798,,,,"Seattle, WA"
3693584802,,,,Greater Minneapolis-St. Paul Area
3693584825,145600.0,,135200.0,"Tampa, FL"
3693584836,140000.0,,110000.0,"Boston, MA"
3693584839,157033.0,,109250.0,United States
3693584840,,,,"Phoenix, AZ"
3693584842,,,,United States
3693584846,110000.0,,90000.0,"Dallas, TX"
3693584851,70000.0,,64480.0,"West Sacramento, CA"
3693584867,4145.0,,3308.0,"Long Beach, CA"
3693584868,,,,"Tampa, FL"
3693584874,90000.0,,65000.0,"San Francisco, CA"
3693584884,,,,"Philadelphia, PA"
3693584894,,,,United States
3693584895,,,,"Houston, TX"
3693584897,,50.0,,"Atlanta, GA"
3693584901,,,,"Dallas, TX"
3693584902,36.0,,29.0,"Sacramento, CA"
3693584903,150000.0,,135000.0,"Washington, DC"
3693584904,,,,"Cambridge, MA"
3693584906,,45760.0,,"Dallas, TX"
3693584907,22.0,,22.0,"Houston, TX"
3693584913,,,,United States
3693584918,100000.0,,75000.0,Greater Chicago Area
3693584921,,,,Greater Indianapolis
3693584923,,,,"Miami, FL"
3693584928,75.0,,60.0,"Lansing, MI"
3693584935,,,,United States
3693584936,,,,"Kansas City, MO"
3693584938,,21.6,,"Wood Dale, IL"
3693584939,,,,"West Sacramento, CA"
3693584956,,,,"Seattle, WA"
3693584971,64000.0,,60000.0,"Burlington, MA"
3693584986,,,,"St Louis, MO"
3693584991,85000.0,,75000.0,"Downey, CA"
3693585321,145000.0,,120000.0,"Tysons Corner, VA"
3693585393,100000.0,,55000.0,"Escanaba, MI"
3693585403,,45000.0,,"Atlanta, GA"
3693585405,,,,"Stevens Point, WI"
3693585411,,,,Lawton Area
3693585412,245333.33,,184000.0,"Columbia, MD"
3693585414,,,,"Rutland, VT"
3693585415,,,,"Denver, CO"
3693585416,,,,"Gonzales, LA"
3693585417,,,,"Spanish Fort, AL"
3693585426,,29.49,,"Columbus, OH"
3693585428,40.77,,27.84,"Columbus, OH"
3693585436,201000.0,,125000.0,United States
3693585439,,,,"East Greenbush, NY"
3693585440,,,,"Amsterdam, NY"
3693585441,,,,"Schenectady, NY"
3693585455,,,,"New York, NY"
3693585456,,,,"New York, NY"
3693585473,,,,"Lake Mary, FL"
3693585505,,,,"Aurora, Colorado, United States"
3693585511,22.5,,15.0,"Fontana, CA"
3693585515,,,,"Spring, TX"
3693585524,,,,"Huntsville, TX"
3693585525,,,,"Middleburg Heights, OH"
3693585536,32.75,,22.75,"Huntington, NY"
3693585546,152800.0,,101900.0,"San Diego, CA"
3693585578,,,,"Port Orange, FL"
3693585582,29.5,,18.5,"New York, NY"
3693585585,,15.25,,"Cocoa, FL"
3693585586,,19.0,,"Tracy, CA"
3693585587,90000.0,,60000.0,"Buena Park, CA"
3693585588,,15.25,,"Logan, UT"
3693585593,,,,"Minneapolis, MN"
3693585596,,,,"Pendleton, SC"
3693585602,24.0,,18.0,"Brooklyn, NY"
3693585609,26.0,,17.0,"Ballinger, TX"
3693585611,75.0,,55.0,"Chicago, IL"
3693585623,110000.0,,90000.0,"Washington, DC"
3693585628,118500.0,,66200.0,"Houston, TX"
3693585629,73600.0,,42800.0,"Minneapolis, MN"
3693585630,,33.0,,"Houston, TX"
3693585641,75.0,,60.0,"Martinsville, VA"
3693585646,,,,"Rochester, MN"
3693585649,140000.0,,110000.0,"Irvine, CA"
3693585655,96.5,,80.0,"Houston, TX"
3693585660,,,,Greater Houston
3693585668,50.0,,40.0,"Portland, Oregon Metropolitan Area"
3693585671,,,,"Nashville, TN"
3693585674,,,,"Burleson, TX"
3693585678,85000.0,,65000.0,"Grand Island, NE"
3693585680,,14.0,,"Newark, TX"
3693585683,,,,"Stanford, CA"
3693585688,75208.0,,45125.0,"New York, NY"
3693585694,,,,"Berkeley, CA"
3693585702,136530.0,,104023.0,"New York, NY"
3693585710,,,,"Washington, DC"
3693585714,,,,"Pineville, NC"
3693585716,28.0,,22.0,"Barrington, IL"
3693585724,,,,"Houston, TX"
3693585727,24.0,,16.0,"Las Vegas, NV"
3693585731,,,,"Hanover, MD"
3693585737,18.0,,18.0,United States
3693585744,,,,Dallas-Fort Worth Metroplex
3693585745,,,,"Woburn, MA"
3693585747,,14.0,,"Oklahoma, United States"
3693585752,,,,Kansas City Metropolitan Area
3693585760,,,,"Phoenix, AZ"
3693585775,,,,"Easton, PA"
3693585785,,,,"Atlanta, GA"
3693585788,,,,"Columbus, OH"
3693585791,,,,"Mahopac, NY"
3693585793,120000.0,,85000.0,"San Diego, CA"
3693585798,,,,"Houston, TX"
3693585801,,,,"Riverside, NJ"
3693585811,150000.0,,133416.42,"Los Angeles, CA"
3693585813,4145.0,,3308.0,"Los Angeles, CA"
3693585827,,,,"Biddeford, ME"
3693585834,,19.0,,"Florence, KY"
3693585840,,,,Kansas City Metropolitan Area
3693585842,,,,"Fort Lauderdale, FL"
3693585846,,45760.0,,"Charlotte, NC"
3693585847,,45760.0,,"Denver, CO"
3693585848,66000.0,,45000.0,"Syracuse, NY"
3693585849,,45760.0,,"Phoenix, AZ"
3693585851,100000.0,,90000.0,"Austin, Texas Metropolitan Area"
3693585853,58.0,,50.0,"Seattle, WA"
3693585855,210000.0,,153000.0,"Boston, MA"
3693585859,80000.0,,60000.0,Cincinnati Metropolitan Area
3693585862,,,,"Boston, MA"
3693585864,,,,United States
3693585868,,,,"Peoria, IL"
3693585869,,,,"Portland, OR"
3693585871,,,,"Ashland, MT"
3693585872,60000.0,,45000.0,"Tampa, FL"
3693585874,,,,"Albuquerque, NM"
3693585875,,,,"Cheyenne, WY"
3693585877,,,,"New York, NY"
3693585903,,,,"Houston, TX"
3693585918,,,,"Wappingers Falls, NY"
3693585921,,,,"Mountain View, CA"
3693585927,100000.0,,80000.0,"Ponchatoula, LA"
3693585936,100000.0,,50000.0,"Los Angeles, CA"
3693585940,14.0,,12.0,"Ajo, AZ"
3693585941,14.0,,12.0,"Anderson, IN"
3693585942,14.0,,12.0,"Boise, ID"
3693585946,14.0,,12.0,"Phoenix, AZ"
3693585947,14.0,,12.0,"Honolulu, HI"
3693585954,,45.0,,"Detroit, MI"
3693585961,120000.0,,90000.0,"Ogden, UT"
3693585972,85000.0,,75000.0,"Washington, DC"
3693586358,,,,"Kent, WA"
3693586371,22.0,,16.0,"Kingsford, MI"
3693586385,,,,"New York, New York, United States"
3693586386,,,,"Tempe, AZ"
3693586388,,,,"Escondido, CA"
3693586391,,,,"Palm Beach Gardens, FL"
3693586402,,,,"Morris, IL"
3693586403,,,,"Houston, TX"
3693586411,,,,"Chicago, IL"
3693586412,201000.0,,125000.0,"San Diego, CA"
3693586415,,,,Greater Cleveland
3693586420,,,,"Schenectady, NY"
3693586423,,,,"Austin, TX"
3693586428,,,,"Austin, TX"
3693586434,,,,"Santa Barbara, CA"
3693586458,,,,"Edmond, OK"
3693586463,,,,"Bedford, MA"
3693586464,,,,"Edmond, OK"
3693586469,,,,"Pontiac, MI"
3693586475,,,,"Plano, TX"
3693586481,91000.0,,66000.0,"Stanford, CA"
3693586482,134000.0,,93000.0,"Stanford, CA"
3693586488,36.0,,33.0,"Ossining, NY"
3693586490,,,,"Gainesville, FL"
3693586511,,,,"Seattle, WA"
3693586512,,,,"St Charles, MO"
3693586544,,,,"Berlin, WI"
3693586554,,,,"Ohio, United States"
3693586556,16.5,,15.5,"Winchester, VA"
3693586557,18.0,,17.0,"Gaithersburg, MD"
3693586558,,16.0,,"Cadillac, MI"
3693586562,19.0,,18.0,"Pittston, PA"
3693586563,,,,"South Hackensack, NJ"
3693586564,,,,"Williamsburg, VA"
3693586565,,15.0,,"Macon, GA"
3693586566,90000.0,,60000.0,United States
3693586570,143200.0,,110500.0,"New York, NY"
3693586581,,,,Greater Corpus Christi Area
3693586589,82.0,,77.0,United States
3693586591,,,,"Cleveland, GA"
3693586595,,,,"Ann Arbor, MI"
3693586602,203000.0,,93600.0,"Houston, TX"
3693586603,68500.0,,39600.0,"Houston, TX"
3693586604,,,,"Youngstown, OH"
3693586605,168500.0,,84200.0,"Denver, CO"
3693586606,203000.0,,93600.0,"Orlando, FL"
3693586607,,14.0,,"Bergenfield, NJ"
3693586618,,55000.0,,"Farmington Hills, MI"
3693586619,106000.0,,95000.0,"Fort Walton Beach, FL"
3693586623,,5250.0,,"Aurora, CO"
3693586625,60000.0,,50000.0,"Jackson, TN"
3693586627,120000.0,,110000.0,"New York, NY"
3693586630,,43.0,,"Kansas City, MO"
3693586633,,,,"Salem, NC"
3693586634,,90000.0,,"Richland, SC"
3693586635,52.5,,47.0,"Jessup, MD"
3693586643,,,,"Bedford, MA"
3693586645,,,,"McLean, VA"
3693586649,18.0,,18.0,"Dearborn Heights, MI"
3693586656,,,,"Towson, MD"
3693586657,,,,"Farmers Branch, TX"
3693586659,,,,"Glen Burnie, MD"
3693586686,124044.0,,94510.0,"Queens, NY"
3693586687,35.0,,30.0,"Cleveland, MS"
3693586693,32.0,,21.0,"Niles, OH"
3693586694,,,,"Winston-Salem, NC"
3693586696,,,,"Farmington, CT"
3693586702,,,,"Louisville, KY"
3693586703,,,,"Bradenton, FL"
3693586705,24.0,,16.0,"Torrance, CA"
3693586706,24.0,,16.0,"Burlington, WA"
3693586709,405600.0,,180600.0,"Los Angeles, CA"
3693586712,,14.0,,"Bristol County, MA"
3693586723,,17.56,,"York, PA"
3693586748,193420.92,,120888.08,"Rockville, MD"
3693586750,23.0,,22.0,"Irvine, CA"
3693586755,140400.0,,84200.0,"Schenectady, NY"
3693586757,,,,"Atlanta, GA"
3693586763,,,,United States
3693586771,,,,United States
3693586773,,,,"Silver Spring, MD"
3693586778,18.0,,18.0,"Roseville, MI"
3693586781,6907.0,,5518.0,"Sacramento, CA"
3693586783,75000.0,,65000.0,"Charlotte, NC"
3693586785,,,,San Francisco Bay Area
3693586792,,,,"Boone, NC"
3693586796,74000.0,,69000.0,"Washington, DC"
3693586801,,,,"Bronx, NY"
3693586811,,,,"Washington, DC"
3693586812,130000.0,,95000.0,"Charleston, SC"
3693586816,23.0,,20.0,"Boston, MA"
3693586818,,19.0,,"Batavia, OH"
3693586823,,,,Greater Minneapolis-St. Paul Area
3693586824,23.0,,21.0,"Boston, MA"
3693586830,,45760.0,,"Los Angeles, CA"
3693586834,210000.0,,153000.0,"New York, NY"
3693586837,,,,"Irvine, CA"
3693586843,,,,"Houston, TX"
3693586854,,,,"Cheyenne, WY"
3693586855,,,,"Idaho Falls, ID"
3693586867,150000.0,,130000.0,"Denver, CO"
3693586869,154560.0,,88780.0,"Lake Forest, CA"
3693586873,,,,"O'Fallon, MO"
3693586874,,,,"Aurora, IL"
3693586876,,,,Greater Chicago Area
3693586882,,,,"Baton Rouge, LA"
3693586883,40000.0,,40000.0,"Orlando, FL"
3693586898,,,,"Las Vegas, NV"
3693586911,,,,"McLean, VA"
3693586918,14.0,,12.0,"Fort Myers, FL"
3693586919,14.0,,12.0,"Sioux Falls, SD"
3693586920,14.0,,12.0,"Plymouth, MN"
3693586923,54.0,,54.0,"Austin, TX"
3693586926,14.0,,12.0,"Cedar Rapids, IA"
3693586927,14.0,,12.0,"Burlington, VT"
3693586931,675000.0,,50000.0,"Charleston, South Carolina Metropolitan Area"
3693586943,21.0,,20.0,"Johnston, IA"
3693586952,,,,"Cambridge, MA"
3693586956,,,,"Frisco, TX"
3693586957,,,,"Mounds View, MN"
3693586963,155000.0,,110000.0,"Ogden, UT"
3693586976,56000.0,,43000.0,"Great Falls, MT"
3693586977,250000.0,,135000.0,"Basking Ridge, NJ"
3693586979,181000.0,,89000.0,"Irvine, CA"
3693586980,135000.0,,100000.0,United States
3693586984,56000.0,,43000.0,"Grand Forks, ND"
3693586985,56000.0,,43000.0,"Melbourne, FL"
3693586986,56000.0,,43000.0,"Jersey City, NJ"
3693586987,56000.0,,43000.0,"Naples, FL"
3693586988,56000.0,,43000.0,"Sioux Falls, SD"
3693586989,56000.0,,43000.0,"Cary, NC"
3693586992,,,,"Richardson, TX"
3693586997,,,,"Fort Lauderdale, FL"
3693586998,56000.0,,43000.0,"Hermitage, PA"
3693586999,,,,"Arlington, MA"
3693587032,,,,"Houston, TX"
3693587073,,18.0,,"Portland, TN"
3693587086,,,,"Hudson, WI"
3693587087,,,,"Lexington, MA"
3693587090,,,,"Terre Haute, IN"
3693587092,,,,"Chicago, IL"
3693587094,,,,"Charlotte, NC"
3693587095,,,,"Denver, CO"
3693587102,,32.51,,"Hamilton County, OH"
3693587110,,,,"Morris Plains, NJ"
3693587117,,,,"Tempe, AZ"
3693587120,,,,"Albany, NY"
3693587123,75000.0,,60000.0,"Denver, CO"
3693587126,,,,"Austin, TX"
3693587130,,,,"Memphis, TN"
3693587136,,,,"Gainesville, FL"
3693587152,110000.0,,90000.0,"Pasadena, CA"
3693587155,,,,"Gainesville, FL"
3693587158,,,,"Jacksonville, GA"
3693587159,,,,"Gainesville, FL"
3693587168,,,,"Disputanta, VA"
3693587180,,,,"Gainesville, FL"
3693587183,209100.0,,139400.0,"San Diego, CA"
3693587190,118300.0,,65700.0,"Omaha, NE"
3693587200,18.75,,17.5,"Braselton, GA"
3693587210,,,,"Freeport, TX"
3693587233,23.5,,17.0,"Lynnwood, WA"
3693587242,,15.25,,"Sanford, FL"
3693587243,16.75,,15.75,"Beltsville, MD"
3693587247,,15.25,,"Gillette, WY"
3693587248,,,,"Caddo Mills, TX"
3693587249,,,,"Apex, NC"
3693587253,16.75,,15.75,"White Marsh Station, MD"
3693587258,,,,"Gainesville, FL"
3693587263,,,,"Immokalee, FL"
3693587289,,,,"Gainesville, FL"
3693587292,,33.0,,"Houston, TX"
3693587298,158700.0,,79700.0,"Melbourne, FL"
3693587300,203000.0,,93600.0,"Boston, MA"
3693587304,21.8,,17.3,"San Jose, CA"
3693587305,,,,"North Myrtle Beach, SC"
3693587308,23.0,,20.0,United States
3693587315,130700.0,,87100.0,"San Diego, CA"
3693587316,33.59,,24.88,"Denver, CO"
3693587326,,,,"Hanover, MD"
3693587334,,,,"McLean, VA"
3693587336,,,,NAMER
3693587337,,,,"Petaluma, CA"
3693587339,,,,"Indianapolis, IN"
3693587340,54.62,,32.77,"St Helena, CA"
3693587342,180000.0,,150000.0,"Rye Brook, NY"
3693587344,,,,"Dallas, TX"
3693587347,,,,"Schaumburg, IL"
3693587362,,,,"Birmingham, AL"
3693587367,,,,"Montana, United States"
3693587368,,14.0,,"Bergen County, NJ"
3693587374,29.23,,23.37,"West Chicago, IL"
3693587377,125900.0,,93300.0,"Stockton, CA"
3693587381,184008.0,,140197.0,"New York, NY"
3693587383,,,,"Charlotte, NC"
3693587384,,,,"Dallas, TX"
3693587387,87000.0,,70000.0,"Denver, CO"
3693587388,,,,"Buckhead, GA"
3693587390,,,,"Irving, TX"
3693587394,,,,"Riverside, CA"
3693587396,,,,United States
3693587398,,,,"Burbank, CA"
3693587407,,,,"Louisville, KY"
3693587409,,,,"Irving, TX"
3693587410,199300.0,,132900.0,"San Mateo, CA"
3693587413,,,,"Groveport, OH"
3693587414,,,,"Cleveland, OH"
3693587417,,,,"Lincoln, NE"
3693587419,,,,"North Reading, MA"
3693587423,,,,Greater Minneapolis-St. Paul Area
3693587433,24.0,,16.0,"Burlington, WA"
3693587434,,14.0,,"South Dakota, United States"
3693587440,25.36,,21.01,"Grand Forks, ND"
3693587445,,,,United States
3693587464,23.0,,22.0,"Anaheim, CA"
3693587474,,,,"Nashville, TN"
3693587475,160000.0,,100000.0,"Bismarck, ND"
3693587478,675000.0,,50000.0,"New Orleans, LA"
3693587479,,,,"Marietta, GA"
3693587486,,,,"Santa Clara, CA"
3693587491,,,,Elmira-Corning Area
3693587492,,,,"Fremont, OH"
3693587500,,,,"Bronx, NY"
3693587504,,,,"Marietta, GA"
3693587509,19.5,,17.5,"Batavia, OH"
3693587510,20.0,,18.0,"Bowling Green, KY"
3693587512,95000.0,,73000.0,"Glendale, AZ"
3693587518,120000.0,,105000.0,"Red Bank, NJ"
3693587519,,,,Greater Minneapolis-St. Paul Area
3693587524,,,,United States
3693587537,55.0,,50.0,"Phoenix, AZ"
3693587542,,160000.0,,United States
3693587546,,,,"Sturgeon Bay, WI"
3693587552,,,,"Lynn, MA"
3693587555,,,,"Tampa, FL"
3693587556,120000.0,,80000.0,"Cleveland, OH"
3693587557,50000.0,,43000.0,United States
3693587565,,,,"Alexandria, VA"
3693587566,180372.0,,120240.0,"Elgin, IL"
3693587567,,,,United States
3693587570,,,,"The Woodlands, TX"
3693587585,,,,"Riviera Beach, FL"
3693587598,32.0,,30.0,"Miami, FL"
3693587611,,,,"Finney County, KS"
3693587614,14.0,,12.0,"Grand Rapids, MI"
3693587615,14.0,,12.0,"Nashville, TN"
3693587616,14.0,,12.0,"Arkadelphia, AR"
3693587617,14.0,,12.0,"Charleston, SC"
3693587618,14.0,,12.0,"Des Moines, IA"
3693587622,14.0,,12.0,"Oklahoma City, OK"
3693587623,14.0,,12.0,"McLean, VA"
3693587635,101000.0,,67000.0,"Massachusetts, United States"
3693587645,,,,"Plaquemine, LA"
3693587646,,,,United States
3693587650,675000.0,,50000.0,"Hilton Head Island, South Carolina Area"
3693587652,120000.0,,80000.0,"Athens, OH"
3693587653,,,,New York City Metropolitan Area
3693587657,200000.0,,150000.0,"Atlanta, GA"
3693587670,56000.0,,43000.0,"Layton, UT"
3693587671,56000.0,,43000.0,"Bismarck, ND"
3693587676,,,,"Lewiston, ME"
3693587678,56000.0,,43000.0,"Lake Forest, CA"
3693587679,224000.0,,121000.0,"Irvine, CA"
3693587680,,,,"Jersey City, NJ"
3693587685,,,,"McAllen, TX"
3693587687,229000.0,,124000.0,"New York, NY"
3693587689,56000.0,,43000.0,"West Long Branch, NJ"
